date,open,high,low,Close,adj close,volume
2015/1/2,-0.009513,0.062233,0.06271,0.023707,-0.997521,-0.163717003
2014/12/31,-0.019019,0.055408,0.058308,0.030992,-2.03305,-0.617282777
2014/12/31,-0.019019,0.055408,0.058308,0.030992,-2.03305,-0.617282777
2014/12/30,-0.012203,0.050106,0.052694,0.035968,-1.320557,-1.060113971
2014/12/29,-0.000702,0.050755,0.059804,0.049924,-0.075996,-1.147843121
2014/12/26,0.017677,0.053447,0.076189,0.052601,1.881042,-0.912547131
2014/12/24,-0.004709,0.052976,0.054191,0.047644,-0.503517,-1.652068577
2014/12/23,-0.003542,0.055304,0.056236,0.048128,-0.379997,-1.208203512
2014/12/22,0.010378,0.05618,0.068704,0.054391,1.102035,-0.472613851
2014/12/19,-0.007723,0.048957,0.058114,0.043351,-0.82653,1.190123718
2014/12/18,0.029613,0.076268,0.083773,0.064627,3.078087,0.059260932
2014/12/17,0.024918,0.05625,0.08307,0.053292,2.527076,-0.155753505
2014/12/16,-0.013675,0.034512,0.071372,0.033442,-1.406051,0.127846171
2014/12/16,-0.013675,0.034512,0.071372,0.033442,-1.406051,0.127846171
2014/12/15,-0.01367,0.061906,0.07054,0.020178,-1.425041,0.37487602
2014/12/12,-0.016932,0.041662,0.054959,0.033364,-1.795556,-0.055198974
2014/12/11,-0.002948,0.055516,0.069996,0.046866,-0.313491,-0.617348114
2014/12/11,-0.002948,0.055516,0.069996,0.046866,-0.313491,-0.617348114
2014/12/10,-0.019015,0.055276,0.059335,0.028804,-2.06157,-0.495758726
2014/12/9,0.015303,0.031905,0.070395,0.024039,1.634049,0.105450755
2014/12/8,-0.022609,0.044364,0.049398,0.021664,-2.47007,0.007709583
2014/12/5,-0.004243,0.057159,0.057979,0.044854,-0.465515,-0.735832045
2014/12/4,-0.003795,0.051149,0.064132,0.04679,-0.418015,-0.592642823
2014/12/3,0.011341,0.062886,0.068395,0.057009,1.235039,-0.553482554
2014/12/3,0.011341,0.062886,0.068395,0.057009,1.235039,-0.553482554
2014/12/2,-0.003824,0.03824,0.058822,0.031379,-0.417992,0.072432218
2014/12/1,-0.032456,0.051539,0.055434,-0.015194,-3.667114,1.012720666
2014/11/28,-0.000588,0.05499,0.05614,0.044198,-0.066513,-1.254862229
2014/11/26,0.011905,0.055645,0.066028,0.05466,1.330048,-0.641692127
2014/11/25,-0.008682,0.056506,0.062539,0.042131,-0.978531,0.437227286
2014/11/24,0.018546,0.056036,0.073388,0.053957,2.052055,-0.384857798
2014/11/21,0.001376,0.063461,0.064004,0.050067,0.152001,-0.010953904
2014/11/20,0.014302,0.054804,0.072704,0.054254,1.558036,-0.540718666
2014/11/19,-0.006928,0.052328,0.055063,0.037378,-0.760002,-0.599380281
2014/11/18,0.012984,0.05214,0.0683,0.051678,1.406037,-0.508876206
2014/11/17,-0.001664,0.053431,0.08118,0.044489,-0.180527,-0.411919085
2014/11/14,0.012055,0.05568,0.065383,0.03758,1.292045,-0.515040999
2014/11/13,0.014112,0.057805,0.073417,0.055913,1.491555,0.079119712
2014/11/12,0.01413,0.049531,0.069201,0.049435,1.472549,-0.404397577
2014/11/11,0.007994,0.051344,0.0615,0.048443,0.826515,-1.153861864
2014/11/10,-0.001651,0.052698,0.055691,0.049318,-0.171005,-1.163347343
2014/11/7,0.002852,0.053086,0.058605,0.051149,0.29451,-0.913680931
2014/11/6,0.00286,0.054641,0.056486,0.046872,0.294502,-0.86460088
2014/11/5,0.002394,0.062033,0.06398,0.05259,0.245941,-0.769769152
2014/11/4,-0.007313,0.056779,0.058035,0.040931,-0.756736,-0.610710585
2014/11/3,0.012963,0.059319,0.079679,0.057264,1.324295,-0.19915303
2014/10/31,0.009534,0.067344,0.06764,0.059438,0.964836,-0.49291462
2014/10/30,-0.003354,0.053423,0.057264,0.042984,-0.340515,-0.646054371
2014/10/29,0.005621,0.056274,0.063405,0.053402,0.56755,-0.183575783
2014/10/28,0.015508,0.060083,0.07356,0.05958,1.541855,-0.361409294
2014/10/27,-0.001045,0.053448,0.059778,0.051941,-0.104034,-0.894610045
2014/10/24,0.00372,0.060695,0.063821,0.05414,0.368881,-0.4001122
2014/10/23,0.017866,0.068354,0.078311,0.063735,1.740509,0.523100079
2014/10/22,0.005075,0.060983,0.074085,0.058507,0.491898,0.415039413
2014/10/21,0.027165,0.091712,0.091712,0.073167,2.563438,1.428186945
2014/10/20,0.021399,0.064201,0.081952,0.063119,1.976997,0.770714123
2014/10/17,0.014648,0.070784,0.087257,0.063206,1.333741,0.411834028
2014/10/16,-0.013123,0.035598,0.059117,0.03408,-1.210778,0.564600971
2014/10/15,-0.012253,0.048815,0.061448,0.018947,-1.144569,1.670693128
2014/10/14,-0.01062,0.063309,0.064686,0.044032,-1.002686,0.239223679
2014/10/13,-0.009133,0.063463,0.068186,0.04751,-0.870239,-0.149158253
2014/10/10,-0.002871,0.053713,0.067735,0.049631,-0.274307,0.340804395
2014/10/10,-0.002871,0.053713,0.067735,0.049631,-0.274307,0.340804395
2014/10/9,0.002182,0.064927,0.073737,0.055173,0.208099,0.765302634
2014/10/8,0.020759,0.057273,0.082431,0.052455,1.939133,-0.00229091
2014/10/7,-0.008733,0.055149,0.062472,0.047721,-0.82296,-0.59073266
2014/10/6,0,0.060668,0.068096,0.055043,0,-0.784554661
2014/10/6,0,0.060668,0.068096,0.055043,0,-0.784554661
2014/10/3,-0.002803,0.052298,0.060446,0.048065,-0.264854,-0.537870717
2014/10/2,0.00726,0.058125,0.068251,0.045015,0.681076,-0.3730586
2014/10/1,-0.015583,0.055487,0.056536,0.035655,-1.485115,-0.22956575
2014/9/30,0.006393,0.064558,0.072267,0.061601,0.6054,-0.084562449
2014/9/29,-0.006352,0.035131,0.053913,0.034921,-0.6054,-0.295864174
2014/9/26,0.029427,0.064295,0.088275,0.062891,2.724258,0.188563997
2014/9/25,-0.038133,0.044282,0.04636,0.015295,-3.670181,1.638347184
2014/9/24,-0.008671,0.052222,0.059329,0.042334,-0.841858,0.104059449
2014/9/23,0.015634,0.052354,0.076832,0.051726,1.494545,0.228216219
2014/9/22,0.000991,0.065962,0.069522,0.053187,0.094597,-0.179713179
2014/9/22,0.000991,0.065962,0.069522,0.053187,0.094597,-0.179713179
2014/9/19,-0.008154,0.062359,0.062982,0.043768,-0.785126,0.516477923
2014/9/19,-0.008154,0.062359,0.062982,0.043768,-0.785126,0.516477923
2014/9/18,0.002067,0.060808,0.065179,0.056958,0.198654,-0.775015375
2014/9/17,0.007139,0.061463,0.067018,0.054336,0.681069,0.13306549
2014/9/16,-0.007576,0.03813,0.053317,0.028664,-0.728356,0.362961521
2014/9/15,-0.000295,0.069125,0.07162,0.054878,-0.028396,0.148054699
2014/9/12,0.002268,0.054873,0.065087,0.053518,0.217559,0.198387694
2014/9/11,0.004257,0.05099,0.061771,0.042721,0.406754,0.187895248
2014/9/10,0.030717,0.057381,0.090826,0.054684,2.847229,1.668233361
2014/9/9,-0.003762,0.064904,0.107896,0.033305,-0.349983,5.087952188
2014/9/8,-0.006163,0.060691,0.060798,0.047339,-0.577011,-0.426908294
2014/9/5,0.008663,0.064492,0.070849,0.059213,0.804039,0.038153051
2014/9/4,-0.008288,0.056204,0.069453,0.044878,-0.775666,1.085898752
2014/9/3,-0.042207,0.055119,0.056142,0.008861,-4.124252,2.611838651
2014/9/2,0.007805,0.062942,0.069955,0.059435,0.756767,-0.14990387
2014/8/29,0.002445,0.063473,0.063886,0.056649,0.236481,-0.494617241
2014/8/28,0.001175,0.051576,0.063894,0.051265,0.113495,0.422607042
2014/8/27,0.012291,0.058528,0.074769,0.055175,1.172951,-0.195832343
2014/8/26,-0.006402,0.055916,0.056749,0.050086,-0.614861,-0.934416003
2014/8/26,-0.006402,0.055916,0.056749,0.050086,-0.614861,-0.934416003
2014/8/25,0.002172,0.06207,0.066035,0.056748,0.208122,-0.660843724
2014/8/22,0.007357,0.054118,0.06652,0.053067,0.699982,-0.510413561
2014/8/21,9.90E-05,0.057166,0.061055,0.05233,0.009453,-0.921886562
2014/8/20,0.000398,0.056219,0.063055,0.051066,0.037842,-0.183149167
2014/8/19,0.013816,0.059831,0.073371,0.058871,1.295906,0.458696445
2014/8/18,0.012043,0.062669,0.072163,0.057166,1.116211,-0.380199613
2014/8/15,0.004923,0.061503,0.064647,0.050226,0.454033,-0.327199307
2014/8/14,0.002674,0.058144,0.060753,0.052382,0.245948,-1.127968967
2014/8/13,0.013233,0.059148,0.071155,0.057937,1.20131,-0.981920265
2014/8/12,-0.000208,0.057717,0.066968,0.052981,-0.018891,-0.909703025
2014/8/11,0.013194,0.06308,0.072118,0.058281,1.182381,-0.802472531
2014/8/8,0.002752,0.054704,0.06097,0.043739,0.245949,-0.599541703
2014/8/7,-0.000106,0.062089,0.073501,0.052802,-0.009446,-0.413291174
2014/8/6,-0.001682,0.058292,0.066445,0.057845,-0.150611,-0.726642507
2014/8/5,-0.004917,0.059868,0.063424,0.048753,-0.442391,-0.058854034
2014/8/4,-0.005617,0.065077,0.067397,0.051814,-0.50827,-0.672835091
2014/8/1,0.005544,0.054645,0.07376,0.053645,0.498871,-0.34411021
2014/7/31,-0.025981,0.051708,0.054847,0.031899,-2.400185,-0.023879214
2014/7/30,-0.002338,0.063072,0.06588,0.054757,-0.216469,-0.939873612
2014/7/29,-0.006463,0.06575,0.066931,0.054163,-0.602401,-0.550423218
2014/7/28,0.013822,0.064056,0.079502,0.061119,1.270683,-0.082490864
2014/7/25,0.006596,0.060453,0.071293,0.058154,0.602371,-0.537893777
2014/7/24,-0.001646,0.060784,0.063845,0.054007,-0.150589,-0.451033233
2014/7/23,0.026077,0.070276,0.097868,0.067471,2.324867,1.362622608
2014/7/22,0.008303,0.070793,0.073168,0.06446,0.734169,-0.087141362
2014/7/21,-0.005189,0.068725,0.068837,0.054436,-0.461204,-0.706618462
2014/7/18,0.014395,0.068473,0.081255,0.061625,1.261276,-0.287343385
2014/7/17,-0.017831,0.065226,0.068029,0.037651,-1.590706,-0.006391803
2014/7/16,-0.005665,0.080815,0.082264,0.055959,-0.508278,-0.15634923
2014/7/16,-0.005665,0.080815,0.082264,0.055959,-0.508278,-0.15634923
2014/7/15,-0.011716,0.06628,0.06683,0.046782,-1.063598,-0.460683978
2014/7/14,0.012917,0.069565,0.081057,0.067222,1.15773,-0.563221697
2014/7/11,0.001894,0.066001,0.071926,0.060412,0.169433,-0.901132272
2014/7/10,-0.003669,0.04427,0.064206,0.041597,-0.329445,-0.683289103
2014/7/9,0.00042,0.063427,0.06911,0.05585,0.037652,-0.808199177
2014/7/8,-0.00646,0.065745,0.071613,0.03973,-0.58358,0.298158174
2014/7/7,0.020632,0.063667,0.08457,0.063215,1.826019,-0.038291915
2014/7/3,0.005884,0.064583,0.06947,0.059242,0.517677,-1.328755185
2014/7/2,-0.000428,0.0664,0.068559,0.057539,-0.037636,-1.114555547
2014/7/1,0.006349,0.069169,0.075457,0.064711,0.555321,-0.739517853
2014/6/30,0.010328,0.06381,0.082638,0.063695,0.89418,-0.306779393
2014/6/27,0.011881,0.061489,0.075281,0.060905,1.016548,0.252306568
2014/6/26,0.005976,0.062542,0.070537,0.05584,0.508271,-0.954516916
2014/6/25,0.000886,0.0616,0.067367,0.05501,0.075302,-0.791557312
2014/6/24,-0.006055,0.061489,0.073068,0.054938,-0.51767,-0.708271118
2014/6/23,-0.00088,0.067216,0.070722,0.058801,-0.075317,-0.529246156
2014/6/20,-0.010342,0.062309,0.070405,0.051321,-0.894173,1.669324883
2014/6/19,-0.003472,0.063692,0.063807,0.052743,-0.301201,-0.84309713
2014/6/18,0.001086,0.064616,0.064847,0.054001,0.094116,-0.920502942
2014/6/17,-0.001301,0.063692,0.068186,0.057815,-0.112945,-1.066090438
2014/6/16,0.010079,0.065101,0.079534,0.064403,0.865959,-0.841828813
2014/6/13,-0.010944,0.061388,0.064151,0.046192,-0.950668,-0.112968922
2014/6/12,-0.016727,0.064462,0.065367,0.040238,-1.477753,-0.104359735
2014/6/11,-0.004138,0.061072,0.068173,0.053632,-0.367065,-0.452878059
2014/6/10,0.00587,0.074103,0.077731,0.06095,0.517662,0.204187365
2014/6/9,0.016001,0.067904,0.081498,0.05696,1.389007,0.6899146
2014/6/6,-0.00275,0.066609,0.068841,0.057698,-0.239334,1.153796025
2014/6/6,-0.00275,0.066609,0.068841,0.057698,-0.239334,1.153796025
2014/6/5,0.003924,0.064698,0.069921,0.058783,0.340187,0.710530528
2014/6/4,0.011419,0.062257,0.079672,0.060041,0.978882,1.014892179
2014/6/3,0.014142,0.062103,0.079476,0.061748,1.195389,0.603911132
2014/6/2,-0.006872,0.064035,0.065495,0.044801,-0.584931,1.340319434
2014/5/30,-0.003746,0.066772,0.077122,0.051589,-0.320015,3.210799751
2014/5/29,0.018221,0.068962,0.084319,0.068826,1.528855,1.408762468
2014/5/28,-0.002589,0.063086,0.069557,0.059283,-0.217827,0.822718991
2014/5/27,0.018726,0.065451,0.082717,0.065019,1.546318,1.143491905
2014/5/23,0.011297,0.062389,0.075475,0.061025,0.922424,0.022602707
2014/5/22,0.001583,0.062932,0.068627,0.058552,0.12909,-0.279579744
2014/5/21,0.002646,0.060878,0.06592,0.057768,0.215126,-0.317056609
2014/5/20,0.000199,0.062284,0.065605,0.055641,0.016144,0.047838386
2014/5/19,0.011849,0.063029,0.079885,0.062104,0.951995,0.844564802
2014/5/16,0.014759,0.062081,0.07814,0.056253,1.168503,0.445824942
2014/5/15,-0.008504,0.063909,0.067308,0.051994,-0.679039,0.009500601
2014/5/14,0.000185,0.060044,0.068937,0.05881,0.014786,-0.609688244
2014/5/13,0.001569,0.060937,0.065489,0.058607,0.125053,-0.673745974
2014/5/12,0.01245,0.065962,0.077157,0.065799,0.980225,-0.159965857
2014/5/12,0.01245,0.065962,0.077157,0.065799,0.980225,-0.159965857
2014/5/9,-0.004167,0.05619,0.05928,0.048583,-0.32943,0.59323036
2014/5/8,-0.001782,0.060999,0.07211,0.057663,-0.141166,0.004227475
2014/5/7,-0.0035,0.069868,0.073534,0.056352,-0.27816,0.509317693
2014/5/6,-0.010899,0.069851,0.074491,0.056714,-0.87584,1.390414139
2014/5/5,0.014142,0.063959,0.083538,0.063707,1.120552,0.54970016
2014/5/2,0.00186,0.069911,0.073271,0.065161,0.14708,-0.368415788
2014/5/2,0.00186,0.069911,0.073271,0.065161,0.14708,-0.368415788
2014/5/1,0.002356,0.071816,0.076886,0.061605,0.185882,0.136351586
2014/4/30,-0.003782,0.068918,0.081164,0.063795,-0.299514,2.179042539
2014/4/29,-0.002963,0.067729,0.071757,0.060122,-0.235344,1.03310599
2014/4/29,-0.002963,0.067729,0.071757,0.060122,-0.235344,1.03310599
2014/4/28,0.038728,0.069965,0.112834,0.069498,2.961807,4.224154826
2014/4/25,0.007344,0.062261,0.076299,0.061189,0.557587,1.541370846
2014/4/24,0.081982,0.15684,0.160484,0.141611,5.752495,5.093010085
2014/4/23,-0.013071,0.063053,0.067213,0.05379,-0.929337,1.586192424
2014/4/22,0.000998,0.062606,0.069685,0.058965,0.070862,-0.262253756
2014/4/21,0.011868,0.069172,0.083011,0.066364,0.833061,-0.454561462
2014/4/17,0.011426,0.070396,0.08637,0.068749,0.792946,0.52344214
2014/4/17,0.011426,0.070396,0.08637,0.068749,0.792946,0.52344214
2014/4/16,0.002027,0.068544,0.074814,0.060479,0.140404,-0.145007395
2014/4/15,-0.007131,0.065471,0.068276,0.047162,-0.497429,0.351984808
2014/4/14,0.003984,0.073066,0.073601,0.063423,0.276787,-0.232363736
2014/4/11,-0.007393,0.059215,0.067031,0.055419,-0.517487,0.402214031
2014/4/10,-0.012898,0.069083,0.072226,0.053954,-0.91462,0.094112764
2014/4/9,0.013144,0.066725,0.082747,0.06546,0.919976,-0.227601779
2014/4/8,-5.80E-05,0.071868,0.073766,0.058623,-0.004029,0.134818075
2014/4/7,-0.015701,0.060724,0.06651,0.04841,-1.116523,0.576442446
2014/4/7,-0.015701,0.060724,0.06651,0.04841,-1.116523,0.576442446
2014/4/4,-0.012936,0.070381,0.070757,0.052079,-0.931992,0.436166511
2014/4/3,-0.00693,0.066074,0.06826,0.05869,-0.502777,-0.648698621
2014/4/2,0.001662,0.069798,0.071968,0.065617,0.120361,-0.475008281
2014/4/1,0.009148,0.070389,0.078569,0.068418,0.656548,-0.279579744
2014/3/31,-0.000224,0.073075,0.076219,0.066507,-0.01606,-0.587923144
2014/3/28,-0.001116,0.070067,0.0713,0.061977,-0.080238,-0.281463003
2014/3/27,-0.004298,0.068833,0.071762,0.059135,-0.310219,-0.075192272
2014/3/26,-0.00956,0.071358,0.076219,0.056342,-0.696648,0.67173538
2014/3/25,0.010757,0.072935,0.081356,0.069151,0.775543,0.503829337
2014/3/24,0.01186,0.079486,0.083656,0.072749,0.845101,1.209163856
2014/3/21,0.007887,0.074885,0.078563,0.063569,0.557594,1.385436953
2014/3/20,-0.004819,0.065603,0.071194,0.060495,-0.342316,-0.206186428
2014/3/19,-0.000263,0.070087,0.078089,0.063533,-0.018707,-0.049014964
2014/3/18,0.008846,0.066654,0.078966,0.065234,0.623085,-0.194187374
2014/3/17,0.003907,0.074487,0.079109,0.07072,0.274132,-0.291255953
2014/3/14,-0.011231,0.064613,0.068841,0.052956,-0.796944,0.070545115
2014/3/13,-0.011107,0.070011,0.074431,0.053526,-0.796951,0.267937623
2014/3/12,0.00097,0.06521,0.070869,0.060207,0.069542,-0.293354442
2014/3/11,0.009738,0.077474,0.084094,0.071719,0.691307,0.474342873
2014/3/10,0.000905,0.064169,0.074179,0.064128,0.064171,-0.492657113
2014/3/7,-0.000584,0.069042,0.070834,0.058897,-0.041451,-0.087702497
2014/3/6,-0.003024,0.069221,0.072532,0.059809,-0.215286,-0.426312569
2014/3/5,0.002108,0.067715,0.075417,0.064115,0.149773,-0.286278767
2014/3/4,0.006594,0.074917,0.078237,0.068378,0.465332,0.281362573
2014/3/3,0.002888,0.062633,0.077311,0.061395,0.203254,0.085745711
2014/2/28,-0.00271,0.071213,0.078643,0.057121,-0.191223,1.365474401
2014/2/27,0.019948,0.067925,0.091962,0.065674,1.379959,0.69204768
2014/2/26,-0.009022,0.07153,0.074374,0.055138,-0.629821,0.44544829
2014/2/25,-0.010406,0.072064,0.072449,0.055094,-0.734085,0.020127566
2014/2/24,0.004379,0.064087,0.077857,0.062602,0.307556,0.5674028
2014/2/21,-0.011108,0.071657,0.075237,0.055184,-0.788925,0.470118991
2014/2/20,-0.011575,0.05965,0.067622,0.051717,-0.831742,0.730250946
2014/2/19,-0.015788,0.065932,0.070119,0.045582,-1.152641,0.806253922
2014/2/18,0.003677,0.072306,0.082498,0.07154,0.267441,0.292043346
2014/2/14,-0.000808,0.064512,0.0714,0.06204,-0.058808,0.413809529
2014/2/13,0.015879,0.065846,0.08616,0.064929,1.137909,0.745047985
2014/2/12,-7.50E-05,0.070332,0.075534,0.062936,-0.005356,0.751800816
2014/2/11,0.013176,0.07163,0.08605,0.069388,0.932023,0.503479589
2014/2/10,0.017915,0.066261,0.093665,0.064905,1.244896,1.111718625
2014/2/7,0.01399,0.086848,0.090079,0.07851,0.958747,1.349251465
2014/2/6,0.005828,0.069448,0.076661,0.064731,0.397118,0.268152853
2014/2/5,0.007469,0.070042,0.088462,0.069388,0.505104,0.946314627
2014/2/4,0.014476,0.084011,0.091747,0.077389,0.965019,1.410753342
2014/2/3,0.001858,0.079068,0.090061,0.071962,0.123612,1.648878064
2014/1/31,0.001641,0.064861,0.078516,0.061356,0.108986,2.257413041
2014/1/30,-0.001937,0.078595,0.087094,0.066061,-0.12893,4.310784767
2014/1/29,-0.011352,0.069342,0.076599,0.058032,-0.764289,2.622657785
2014/1/28,-0.079927,-0.006737,0.005446,-0.019798,-5.848511,8.02946913
2014/1/27,0.008112,0.082626,0.091935,0.074123,0.588821,3.122959144
2014/1/24,-0.018178,0.07054,0.073671,0.052666,-1.343826,1.916865902
2014/1/23,0.008468,0.071694,0.084477,0.061696,0.620743,1.665935015
2014/1/22,0.004444,0.078355,0.090843,0.072287,0.324333,1.442499718
2014/1/21,0.015536,0.075389,0.093438,0.074256,1.116524,0.948063368
2014/1/17,-0.024501,0.069382,0.070526,0.046927,-1.805046,1.891737839
2014/1/16,-0.00558,0.070009,0.07377,0.0638,-0.413407,-0.005565475
2014/1/15,0.020077,0.088778,0.101917,0.085119,1.458145,1.554472952
2014/1/14,0.019898,0.079748,0.096821,0.078625,1.416939,0.986831611
2014/1/13,0.005235,0.068642,0.094032,0.068582,0.370835,1.428160042
2014/1/10,-0.006672,0.081383,0.083327,0.063916,-0.475846,0.721776278
2014/1/10,-0.006672,0.081383,0.083327,0.063916,-0.475846,0.721776278
2014/1/9,-0.01277,0.081358,0.081477,0.058715,-0.922462,0.473616473
2014/1/8,0.006333,0.072305,0.085738,0.072066,0.454582,0.275497565
2014/1/7,-0.007151,0.075524,0.078764,0.062878,-0.517036,0.839318579
2014/1/6,0.005453,0.06774,0.086315,0.060091,0.392089,1.755981727
2014/1/3,-0.021966,0.074229,0.075861,0.050077,-1.614975,1.56243645
2014/1/2,-0.014064,0.064523,0.067109,0.057512,-1.048751,0.046385585
